episode,win_rate_overall,epsilon,reward,q_value,ro28_points,loss,reward_smooth,q_value_smooth,ro28_points_smooth,loss_smooth,AAP_winrate,ACP_winrate,DAP_winrate,DCP_winrate,RP_winrate,R28P_winrate,SR28P_winrate
16,0.1875,0.992526193,1.694444444,0,13.35294118,93.24472046,2.807320713,0.015622396,14.32762223,198.7842371,0,0,0,0.2,0.5,0,0.5
17,0.176470588,0.99202993,-22.04545455,0,16.5,75.64647675,1.345392756,0.014703432,14.45540916,191.5408395,0,0,0,0.2,0.5,0,0.5
18,0.166666667,0.991533915,-4.269230769,0,15.58333333,102.8952332,1.033469227,0.013886575,14.51807161,186.6160836,0,0,0,0.2,0.5,0,0.5
19,0.157894737,0.991038148,4.369047619,0,15.29268293,338.6058655,1.209025985,0.013155702,14.55884063,194.6155458,0,0,0,0.2,0.333333333,0,0.5
20,0.15,0.990542629,2.828947368,0,14.75675676,44.89295578,1.290022054,0.012497917,14.56873644,187.1294163,0,0,0,0.2,0.25,0,0.5
21,0.142857143,0.990047358,3.12195122,0.27586162,14.925,437.0975952,1.377256776,0.025039046,14.58570137,199.0326629,0,0,0,0.2,0.25,0,0.5
22,0.136363636,0.989552334,-1.305555556,0,13.64705882,172.5146484,1.255310761,0.023900907,14.5430358,197.8272986,0,0,0,0.2,0.25,0,0.5
23,0.173913043,0.989057558,13.06097561,0.42454907,14.25,389.6501465,1.768600537,0.041320393,14.53029511,206.1674224,0,0,0,0.2,0.4,0,0.5
24,0.166666667,0.988563029,0.519230769,0.14954197,14.48,360.2894592,1.716543463,0.045829625,14.52819948,212.589174,0,0,0,0.2,0.4,0,0.5
25,0.16,0.988068748,-0.613636364,0,15.57142857,79.91452789,1.62333627,0.04399644,14.56992865,207.2821881,0,0,0,0.166666667,0.4,0,0.5
26,0.192307692,0.987574713,9.127906977,0.44057593,12.92857143,81.9546814,1.911973605,0.059249498,14.50679952,202.4618994,0,0,0,0.166666667,0.5,0,0.5
27,0.185185185,0.987080926,-4.555555556,0,13,266.6850586,1.672435488,0.057055072,14.45099213,204.8405349,0,0,0,0.166666667,0.5,0,0.5
28,0.178571429,0.986587385,1.782608696,0,16.22727273,454.0414429,1.676370245,0.055017391,14.51443072,213.7405673,0,0,0,0.142857143,0.5,0,0.5
29,0.172413793,0.986094092,4.322580645,0,14.73333333,294.3036804,1.76761888,0.053120239,14.52197909,216.5186057,0,0,0,0.142857143,0.5,0,0.5
30,0.166666667,0.985601045,-13.72222222,0,11.5,747.7452393,1.251290843,0.051349565,14.42124645,234.2261602,0,0,0,0.142857143,0.5,0,0.5
31,0.161290323,0.985108244,4.833333333,0,12.47826087,780.7524414,1.366840601,0.049693127,14.3585695,251.8560402,0,0,0,0.125,0.5,0,0.5
32,0.15625,0.98461569,3.342105263,0,17.5,1045.872437,1.428567622,0.048140217,14.4567392,276.6690526,0,0,0,0.125,0.5,0,0.333333333
33,0.151515152,0.984123382,-3.5,0,18.11111111,153.464325,1.279217088,0.046681422,14.56747775,272.935576,0,0,0,0.125,0.5,0,0.333333333
34,0.147058824,0.983631321,-0.2,0.1166102,11.5,73.64338684,1.235710703,0.048738151,14.47725781,267.074041,0,0,0,0.125,0.5,0,0.333333333
35,0.142857143,0.983139505,-3.772727273,0,9.8,84.27812958,1.092612475,0.047345633,14.34362187,261.8513007,0,0,0,0.125,0.5,0,0.25
36,0.166666667,0.982647935,11.96875,0,15,388.3145447,1.394727406,0.046030476,14.3618546,265.3641686,0,0,0,0.222222222,0.5,0,0.25
37,0.162162162,0.982156611,0.195652174,0.1059052,13.18181818,535.060791,1.362319967,0.047648712,14.32996172,272.6532665,0,0,0,0.2,0.5,0,0.25
38,0.184210526,0.981665533,11.34615385,0.34363326,11.86842105,448.9618835,1.625052438,0.055437779,14.26518434,277.2929669,0,0,0,0.2,0.571428571,0,0.25
39,0.179487179,0.9811747,-3,0,9.384615385,471.4362183,1.50646135,0.054016297,14.14004154,282.270999,0,0,0,0.2,0.571428571,0,0.25
40,0.175,0.980684113,9.136363636,0.08342968,11.0952381,768.74646,1.697208907,0.054751632,14.06392146,294.4328856,0,0,0,0.2,0.571428571,0,0.25
41,0.170731707,0.980193771,3.975,0,13.84210526,1134.651855,1.752764787,0.053416226,14.05851131,314.9260312,0,0,0,0.2,0.571428571,0,0.2
42,0.166666667,0.979703674,-1.423076923,0,16.92,26.87741661,1.677149508,0.052144411,14.12664199,308.0677308,0,0,0,0.2,0.571428571,0,0.2
43,0.162790698,0.979213822,2.75,0,15.69565217,19.78066635,1.70209952,0.050931751,14.1631306,301.3633805,0,0,0,0.2,0.571428571,0,0.2
44,0.159090909,0.978724215,-7.1875,0,12.85714286,200.7472229,1.500063167,0.049774211,14.13344906,299.0766496,0,0,0,0.2,0.571428571,0,0.2
45,0.177777778,0.978234853,12.69354839,0,16.86666667,694.4414063,1.748807283,0.048668117,14.19418723,307.8625331,0,0,0,0.2,0.625,0,0.2
46,0.173913043,0.977745736,2.074074074,0.13598223,14.69230769,429.8120117,1.7558783,0.05056625,14.20501593,310.5136087,0,0,0,0.2,0.625,0,0.2
47,0.170212766,0.977256863,1.631578947,0.12926197,12.88888889,41.72393799,1.753233633,0.052240627,14.17701323,304.7946796,0,0,0,0.2,0.625,0,0.2
48,0.166666667,0.976768234,1.375,0,14.6,100.4376526,1.745353766,0.051152281,14.18582546,300.5372415,0,0,0,0.2,0.625,0,0.2
49,0.163265306,0.97627985,0.692307692,0.0659928,16.8,484.4468079,1.72386303,0.051455149,14.23917596,304.290498,0,0,0,0.2,0.625,0,0.2
50,0.16,0.97579171,-8.230769231,0,14.83333333,44.30737305,1.524770384,0.050426046,14.2510591,299.0908355,0,0,0,0.2,0.625,0,0.2
51,0.156862745,0.975303814,0.8,0.2867243,16.10526316,225.6123657,1.5105592,0.055059345,14.28741605,297.6500811,0,0,0,0.181818182,0.625,0,0.2
52,0.173076923,0.974816162,14.79411765,0.1072319,12.57575758,736.4447021,1.766012247,0.056062663,14.25449954,306.0884392,0,0,0,0.181818182,0.666666667,0,0.2
53,0.169811321,0.974328754,-2,0,13,747.204834,1.694955413,0.055004877,14.23082973,314.4113901,0,0,0,0.181818182,0.666666667,0,0.2
54,0.185185185,0.97384159,10.63157895,0,13.7027027,750.5667725,1.860448441,0.053986268,14.2210496,322.4883416,0,0,0,0.25,0.666666667,0,0.2
55,0.181818182,0.973354669,2.6875,0,12.13333333,52.82670975,1.875485742,0.0530047,14.18309113,317.5854029,0,0,0,0.25,0.666666667,0,0.166666667
56,0.178571429,0.972867992,-2.925,0.26670364,16.42105263,755.3219604,1.789762782,0.056820752,14.22305473,325.4021271,0,0,0,0.25,0.666666667,0,0.166666667
57,0.175438596,0.972381558,-0.2,0.107096635,10.10526316,164.0850525,1.754854663,0.057702785,14.15081277,322.572003,0,0,0,0.25,0.666666667,0,0.166666667
58,0.172413793,0.971895367,4.482142857,0.17412013,14.81481481,402.0753479,1.801876874,0.059709981,14.16226108,323.9427503,0,0,0,0.230769231,0.666666667,0,0.166666667
59,0.169491525,0.971409419,-5.571428571,0,11.61538462,422.4146423,1.676905595,0.058697947,14.11909368,325.6117654,0,0,0,0.230769231,0.666666667,0,0.142857143
60,0.166666667,0.970923715,8.037037037,0.2378484,11.38461538,157.8486938,1.782907786,0.061683788,14.07351904,322.8157142,0,0,0,0.230769231,0.666666667,0,0.142857143
61,0.163934426,0.970438253,2.85483871,0.4059188,15.16666667,421.3488464,1.800480424,0.067326985,14.0914395,324.4310115,0,0,0,0.214285714,0.666666667,0,0.142857143
62,0.161290323,0.969953034,6.742424242,0,13.3125,161.5600586,1.880189195,0.066241066,14.07887596,321.8040606,0,0,0,0.214285714,0.666666667,0,0.142857143
63,0.158730159,0.969468057,2.185185185,0.25686428,14.11538462,101.4934616,1.885030401,0.069266831,14.07945546,318.307067,0,0,0,0.2,0.666666667,0,0.142857143
64,0.15625,0.968983323,-1.103448276,0,13.25,390.1505127,1.838335422,0.068184537,14.06649522,319.4296208,0,0,0,0.2,0.666666667,0,0.142857143
65,0.153846154,0.968498831,2.764705882,0,12.6875,462.5115967,1.852587275,0.067135544,14.04527991,321.630882,0,0,0,0.2,0.666666667,0,0.125
66,0.166666667,0.968014582,12.96428571,0.2270837,14.96296296,1134.64624,2.020946342,0.069559001,14.05918419,333.9492965,0,0,0,0.2,0.666666667,0.1,0.125
67,0.164179104,0.967530575,-2.970588235,0,12.75,977.9464111,1.946445826,0.068520807,14.03964413,343.5611938,0,0,0,0.2,0.666666667,0.1,0.125
68,0.161764706,0.967046809,6.636363636,0,10.76190476,162.1665955,2.015415206,0.067513148,13.99144208,340.8936261,0,0,0,0.2,0.666666667,0.1,0.125
69,0.15942029,0.966563286,-1.818181818,0,9.2,665.1237183,1.959855829,0.066534697,13.92200089,345.592613,0,0,0,0.1875,0.666666667,0.1,0.125
70,0.157142857,0.966080004,5.545454545,0.4355544,13.42857143,752.6008301,2.011078667,0.071806406,13.9149519,351.4070161,0,0,0,0.1875,0.666666667,0.090909091,0.125
71,0.154929577,0.965596964,5.189655172,0.28022265,11.96428571,389.5241089,2.055847351,0.074741847,13.88747773,351.9438765,0,0,0,0.1875,0.6,0.090909091,0.125
72,0.152777778,0.965114166,-10.14285714,0,13.83333333,78.30524445,1.886420899,0.073703765,13.88672572,348.14334,0,0,0,0.1875,0.6,0.090909091,0.125
73,0.150684932,0.964631609,1.482758621,0.12111813,12.67857143,126.7227173,1.880891279,0.074353277,13.87017566,345.1101808,0,0,0,0.1875,0.545454545,0.090909091,0.125
74,0.148648649,0.964149293,-1.846153846,0,12.08333333,41.359272,1.830525804,0.073348503,13.84602915,341.0054388,0,0,0,0.1875,0.545454545,0.090909091,0.125
75,0.146666667,0.963667218,5.25,0.3262832,16.63157895,176.9523773,1.876118794,0.076720966,13.88316981,338.8180646,0,0,0,0.1875,0.545454545,0.090909091,0.125
76,0.144736842,0.963185385,0.111111111,0,16.61538462,757.770752,1.852895008,0.075711479,13.91912001,344.3306,0,0,0,0.1875,0.545454545,0.090909091,0.125
77,0.155844156,0.962703792,12.22093023,0.322955,16.19047619,438.6729736,1.987544817,0.078922434,13.94861814,345.5558256,0,0,0,0.1875,0.583333333,0.090909091,0.125
78,0.153846154,0.96222244,-8.9375,0,8.714285714,82.89356995,1.847480139,0.077910608,13.88151131,342.1883608,0,0,0,0.1875,0.583333333,0.090909091,0.125
79,0.164556962,0.961741329,13.89393939,0.3658898,14.34375,513.3269043,1.999966965,0.081555914,13.88736243,344.3546715,0,0,0,0.1875,0.615384615,0.090909091,0.125
80,0.1625,0.961260458,2.8,0.2682699,12.94117647,94.70878601,2.009967378,0.083889839,13.87553511,341.2340979,0,0,0,0.1875,0.571428571,0.090909091,0.125
81,0.160493827,0.960779828,3.263157895,0.13382131,14.05555556,43.23465729,2.025438866,0.084506277,13.87775758,337.5550924,0,0,0,0.1875,0.571428571,0.083333333,0.125
82,0.158536585,0.960299438,4.052631579,0.20053911,9.333333333,785.2372437,2.050160729,0.085921311,13.82233778,343.0146309,0,0,0,0.1875,0.571428571,0.083333333,0.111111111
83,0.156626506,0.959819288,-0.6,0.50258243,14.26315789,460.5437317,2.018231081,0.090941325,13.82764886,344.4306441,0,0,0,0.1875,0.571428571,0.083333333,0.111111111
84,0.154761905,0.959339379,-1.482142857,0.26609275,13.92592593,659.7175903,1.976559963,0.093026461,13.82881883,348.1840602,0,0,0,0.1875,0.571428571,0.083333333,0.1
85,0.152941176,0.958859709,-2.033333333,0.18220887,11.78571429,135.5599518,1.929384748,0.094075666,13.8047823,345.6826001,0,0,0,0.176470588,0.571428571,0.083333333,0.1
86,0.151162791,0.958380279,-0.318181818,0,14.71428571,158.7769623,1.903250253,0.092981763,13.81535792,343.5092787,0,0,0,0.166666667,0.571428571,0.083333333,0.1
87,0.149425287,0.957901089,-8.3125,0,14,532.5630493,1.785827836,0.091913007,13.81748025,345.6823105,0,0,0,0.166666667,0.571428571,0.083333333,0.1
88,0.147727273,0.957422139,9.083333333,0.3079935,14.51724138,112.8920898,1.868754035,0.094368467,13.82543208,343.0369671,0,0,0,0.166666667,0.533333333,0.083333333,0.1
89,0.146067416,0.956943428,-0.5,0,16.9047619,62.52199554,1.842138821,0.093308147,13.86003129,339.8851135,0,0,0,0.166666667,0.533333333,0.083333333,0.1
90,0.144444444,0.956464956,-1.264705882,0,10.625,435.2915955,1.807618324,0.09227139,13.8240865,340.9451855,0,0,0,0.157894737,0.533333333,0.083333333,0.1
91,0.153846154,0.955986723,17.3,0,12.31034483,441.5530396,1.977864277,0.091257418,13.80745197,342.0507663,0,0,0,0.157894737,0.5625,0.083333333,0.1
92,0.152173913,0.95550873,-0.733333333,0,14.71428571,87.93475342,1.948394737,0.09026549,13.81730886,339.2886358,0,0,0,0.157894737,0.5625,0.083333333,0.1
93,0.150537634,0.955030976,9.711538462,0,11.24,471.2722168,2.031869401,0.089294893,13.78959586,340.7078141,0,0,0,0.157894737,0.5625,0.083333333,0.1
94,0.14893617,0.95455346,6.480769231,0.37188858,14.88,315.7634583,2.079198123,0.092301209,13.80119591,340.4424486,0,0,0,0.157894737,0.5625,0.083333333,0.1
95,0.147368421,0.954076183,-1.458333333,0,13.81818182,66.00334167,2.04196095,0.091329617,13.80137471,337.5536159,0,0,0,0.157894737,0.5625,0.083333333,0.090909091
96,0.145833333,0.953599145,2.982142857,0,14.51851852,725.6862793,2.051754511,0.090378267,13.80884495,341.5966644,0,0,0,0.15,0.5625,0.083333333,0.090909091
97,0.144329897,0.953122346,2.45,0.39734855,13.84210526,51.52674484,2.055860135,0.093542909,13.80918784,338.6062529,0,0,0,0.15,0.5625,0.083333333,0.090909091
98,0.153061224,0.952645785,14,0.26404935,14.13888889,142.4891357,2.177739113,0.095282771,13.81255214,336.6050578,0,0,0,0.15,0.588235294,0.083333333,0.090909091
99,0.151515152,0.952169462,2.952380952,0.17437689,15.15,84.1771698,2.185563778,0.096081702,13.82606171,334.0552812,0,0,0,0.15,0.588235294,0.083333333,0.090909091
100,0.15,0.951693377,0.157894737,0,15.83333333,72.79390717,2.165287088,0.095120885,13.84613443,331.4426674,0,0,0,0.15,0.588235294,0.083333333,0.090909091
101,0.158415842,0.95121753,9.2375,0.32145846,15.94871795,446.8097839,2.235308998,0.097361851,13.86695209,332.5849161,0,0,0,0.15,0.611111111,0.083333333,0.090909091
102,0.156862745,0.950741921,3.958333333,0,13.91304348,661.184082,2.252201393,0.096407323,13.86740397,335.8064766,0,0,0,0.142857143,0.611111111,0.083333333,0.090909091
103,0.165048544,0.950266551,15.45833333,0.1338492,13.45714286,90.71403503,2.380416266,0.096770836,13.86342085,333.4269383,0,0,0,0.142857143,0.631578947,0.083333333,0.090909091
104,0.163461538,0.949791417,5.684210526,0,11.94444444,1238.836914,2.412183519,0.095840347,13.84496915,342.1328035,0,0,0,0.142857143,0.631578947,0.083333333,0.083333333
105,0.161904762,0.949316522,7.904761905,0.3401609,11.35,124.5472107,2.464493789,0.09816721,13.82120754,340.0605597,0,0,0,0.142857143,0.631578947,0.083333333,0.083333333
106,0.160377358,0.948841863,2.916666667,0,13.35294118,448.3333435,2.468759571,0.097241104,13.81678993,341.0820011,0,0,0,0.142857143,0.631578947,0.083333333,0.083333333
107,0.158878505,0.948367442,9.576923077,0.40172908,11,466.8109131,2.535191006,0.100086786,13.79046479,342.2570376,0,0,0,0.142857143,0.631578947,0.083333333,0.076923077
108,0.157407407,0.947893259,-9,0.13454284,11.4,78.44979095,2.428383681,0.100405824,13.76833086,339.8143779,0,0,0,0.142857143,0.631578947,0.083333333,0.071428571
109,0.155963303,0.947419312,-2.722222222,0,13.19230769,574.9627686,2.381130416,0.099484669,13.76304625,341.9717026,0,0,0,0.136363636,0.631578947,0.083333333,0.071428571
110,0.154545455,0.946945602,-7.423076923,0.15440615,12,236.1755371,2.292001259,0.099983955,13.74701855,341.0099193,0,0,0,0.136363636,0.631578947,0.083333333,0.071428571
111,0.153153153,0.94647213,11.33333333,0.17484333,11.23076923,192.9176331,2.373454701,0.100658364,13.72434964,339.6757546,0,0,0,0.136363636,0.631578947,0.083333333,0.071428571
112,0.151785714,0.945998893,2.694444444,0.26073834,12.58823529,93.60186768,2.376320681,0.10208765,13.71420576,337.4786663,0,0,0,0.136363636,0.631578947,0.076923077,0.071428571
113,0.150442478,0.945525894,1.21875,0.24705172,11.53333333,118.7696762,2.366076692,0.103370517,13.69490601,335.5431885,0,0,0,0.136363636,0.631578947,0.076923077,0.066666667
114,0.149122807,0.945053131,3.083333333,0.4819841,15.7826087,70.6359787,2.372368417,0.106691689,13.71321919,333.219441,0,0,0,0.136363636,0.6,0.076923077,0.066666667
115,0.147826087,0.944580605,2.71875,0.3320179,16.96774194,386.389801,2.375380431,0.108651048,13.74151938,333.681792,0,0,0,0.130434783,0.6,0.076923077,0.066666667
116,0.146551724,0.944108314,-2.108695652,0.17525911,13.18181818,185.963913,2.336724603,0.109225255,13.73669437,332.408362,0,0,0,0.130434783,0.6,0.076923077,0.066666667
117,0.145299145,0.94363626,-5.46875,0.29815853,14.4,287.7975464,2.270011145,0.110840069,13.74236365,332.027073,0,0,0,0.130434783,0.6,0.076923077,0.066666667
118,0.152542373,0.943164442,16.89655172,0.40442276,12.82142857,359.5603943,2.393964878,0.113328058,13.73455912,332.2604062,0,0,0,0.130434783,0.619047619,0.076923077,0.066666667
119,0.151260504,0.94269286,5.78,0,12.91666667,372.5075989,2.422418955,0.112375722,13.72768607,332.5986179,0,0,0,0.130434783,0.619047619,0.076923077,0.066666667
120,0.15,0.942221513,-0.195652174,0.2265495,16.72727273,433.3736572,2.400601695,0.11332717,13.75268263,333.4384099,0,0,0,0.125,0.619047619,0.076923077,0.066666667
121,0.148760331,0.941750403,-6.538461538,0,15.33333333,352.8310547,2.32672514,0.112390582,13.76574586,333.5986797,0,0,0,0.125,0.619047619,0.076923077,0.0625
122,0.147540984,0.941279527,-1.5,0,13.81081081,52.61212921,2.29535854,0.111469347,13.76611524,331.2955113,0,0,0,0.125,0.619047619,0.071428571,0.0625
123,0.146341463,0.940808888,-1.2,0.14224908,17.57142857,153.3052063,2.266940991,0.111719589,13.79705275,329.8484356,0,0,0,0.125,0.619047619,0.071428571,0.0625
124,0.14516129,0.940338483,-7.555555556,0,15.125,747.0632324,2.187727309,0.110818625,13.807762,333.2130711,0,0,0,0.125,0.619047619,0.071428571,0.058823529
125,0.144,0.939868314,-4.175,0.4033497,21.94736842,524.3606567,2.136825491,0.113158873,13.87287885,334.7422518,0,0,0,0.125,0.619047619,0.071428571,0.058823529
126,0.142857143,0.93939838,1.652173913,0.22741163,11.31818182,410.3700867,2.13297905,0.114065641,13.85260348,335.3424727,0,0,0,0.12,0.619047619,0.071428571,0.058823529
127,0.141732283,0.938928681,-3.090909091,0.30198646,14,344.0064392,2.091846072,0.115545333,13.85376408,335.4106929,0,0,0,0.12,0.619047619,0.071428571,0.058823529
128,0.140625,0.938459216,7.866666667,0.29662505,12.86206897,149.3713837,2.136961858,0.116960018,13.84601646,333.9572608,0,0,0,0.12,0.619047619,0.071428571,0.058823529
129,0.147286822,0.937989987,14.78,0.1246174,14.75,203.1553345,2.234969906,0.117019377,13.85302409,332.9432924,0,0,0,0.12,0.619047619,0.133333333,0.058823529
130,0.146153846,0.937520992,2.3125,0,14.60869565,264.8323364,2.235566291,0.116119228,13.85883695,332.4193619,0,0,0,0.12,0.619047619,0.125,0.058823529
131,0.145038168,0.937052231,8.807692308,0,12.28,65.878479,2.285735192,0.115232822,13.84678476,330.3846987,0,0,0,0.12,0.619047619,0.117647059,0.058823529
132,0.151515152,0.936583705,10.16666667,0.40935022,17.86206897,123.4410858,2.345439218,0.117460984,13.87720357,328.8169441,0,0,0,0.12,0.636363636,0.117647059,0.058823529
133,0.15037594,0.936115413,0.382352941,0.2101318,13.125,149.8308258,2.330679171,0.118157757,13.87154791,327.4711838,0,0,0,0.12,0.636363636,0.117647059,0.058823529
134,0.149253731,0.935647355,5.413793103,0,14.17857143,95.47755432,2.353687484,0.117275983,13.87383913,325.739888,0,0,0,0.12,0.636363636,0.117647059,0.058823529
135,0.148148148,0.935179532,3,0.31421465,13.52631579,61.50902176,2.358474984,0.118734788,13.87126488,323.7826223,0,0,0,0.12,0.636363636,0.117647059,0.058823529
136,0.147058824,0.934711942,3.1,0.33873078,12.83333333,534.4990845,2.363927374,0.120352405,13.86363303,325.3320081,0,0,0,0.12,0.636363636,0.117647059,0.058823529
137,0.145985401,0.934244586,-4.342105263,0.24293163,13.94444444,494.0184631,2.314978231,0.121247144,13.8642229,326.5632961,0,0,0,0.12,0.636363636,0.117647059,0.058823529
138,0.144927536,0.933777464,1.1,0.55739033,12.85714286,414.1246033,2.306174041,0.124407602,13.85692522,327.1977983,0,0,0,0.12,0.636363636,0.117647059,0.055555556
139,0.143884892,0.933310575,1.428571429,0.39659163,12.85,372.0812378,2.299860353,0.126365761,13.84968115,327.5207008,0,0,0,0.12,0.636363636,0.111111111,0.055555556
140,0.142857143,0.93284392,6.553571429,0.35134155,13.11111111,788.9915771,2.330244003,0.127972731,13.84440565,330.8169213,0,0,0,0.12,0.636363636,0.105263158,0.055555556
141,0.141843972,0.932377498,-3.4375,0.209045,14.65217391,78.34957123,2.289338017,0.128547711,13.8501345,329.0263727,0,0,0,0.12,0.636363636,0.105263158,0.055555556
142,0.14084507,0.931911309,2.208333333,0.27452275,14.47826087,643.2651978,2.288767562,0.129575704,13.85455793,331.2393222,0,0,0,0.115384615,0.636363636,0.105263158,0.055555556
143,0.13986014,0.931445353,4.758064516,0.3790251,15.23333333,348.690033,2.306035373,0.131320106,13.86419971,331.3613551,0,0,0,0.115384615,0.636363636,0.1,0.055555556
144,0.138888889,0.930979631,2.394736842,0.33477017,15.33333333,365.6929932,2.306651355,0.132732953,13.87440203,331.5997693,0,0,0,0.115384615,0.636363636,0.1,0.055555556
145,0.137931034,0.930514141,2.5,0,13.81818182,565.9694824,2.307984794,0.131817554,13.8740143,333.2161121,0,0,0,0.115384615,0.636363636,0.1,0.052631579
146,0.136986301,0.930048884,6.566666667,0.48409563,15.06896552,434.8808594,2.337153848,0.134230417,13.8821989,333.912446,0,0,0,0.111111111,0.636363636,0.1,0.052631579
147,0.136054422,0.929583859,-0.293103448,0.6185715,15.96428571,81.39083099,2.319260941,0.137525255,13.89636276,332.1946119,0,0,0,0.111111111,0.608695652,0.1,0.052631579
148,0.141891892,0.929119067,16.37037037,0.29163077,12.26923077,730.0532837,2.41420087,0.138566508,13.88536862,334.8828462,0,0,0,0.111111111,0.625,0.1,0.052631579
149,0.140939597,0.928654508,-1.214285714,0,12.15384615,190.1905212,2.389848611,0.137636532,13.87374767,333.9117567,0,0,0,0.111111111,0.625,0.1,0.052631579
150,0.14,0.928190181,-2.3125,0.34259346,12.86956522,46.96324158,2.35849962,0.139002911,13.86705312,331.9987666,0,0,0,0.111111111,0.625,0.1,0.052631579
151,0.139072848,0.927726086,2.952380952,0.21379092,12.9,735.8919678,2.362432609,0.139498196,13.86064879,334.6735561,0,0,0,0.111111111,0.625,0.095238095,0.052631579
152,0.138157895,0.927262222,3.229166667,0.27643952,13.69565217,366.1802979,2.368134807,0.140399126,13.85956329,334.8808373,0,0,0,0.111111111,0.625,0.095238095,0.052631579
153,0.137254902,0.926798591,-0.857142857,0,15.23076923,426.2638245,2.347054561,0.139481484,13.86852542,335.4781117,0,0,0,0.111111111,0.625,0.095238095,0.052631579
154,0.136363636,0.926335192,4.354166667,0,14.17391304,1066.641357,2.360087756,0.138575761,13.87050845,340.225925,0,0,0,0.111111111,0.625,0.095238095,0.05
155,0.141935484,0.925872024,10.8,0.35636115,15.58974359,92.62760925,2.414538803,0.139980828,13.88160029,338.6285165,0,0,0,0.111111111,0.64,0.095238095,0.05
156,0.141025641,0.925409088,2.359375,0.39293396,15.22580645,62.17845154,2.414185189,0.141602322,13.890217,336.8564007,0,0,0,0.111111111,0.64,0.095238095,0.047619048
157,0.140127389,0.924946384,7.421875,0.5006993,13.22580645,200.8051147,2.446081302,0.143889564,13.88598509,335.989832,0,0,0,0.111111111,0.64,0.095238095,0.047619048
158,0.14556962,0.924483911,10.86486486,0.50350225,13.86111111,145.9587097,2.499364743,0.146165593,13.88582766,334.7871034,0,0,0,0.111111111,0.653846154,0.095238095,0.047619048
159,0.144654088,0.924021669,5.421052632,0.50232077,10.77777778,59.84022141,2.517740138,0.148405563,13.86628017,333.0578777,0,0,0,0.107142857,0.653846154,0.095238095,0.047619048
160,0.14375,0.923559658,5.625,0,10.31578947,178.7637024,2.537160512,0.147478028,13.8440896,332.0935391,0,0,0,0.107142857,0.653846154,0.095238095,0.047619048
161,0.142857143,0.923097878,2.596153846,0.26676145,15.24,79.73988342,2.53752693,0.148218919,13.85275986,330.5261251,0,0,0,0.107142857,0.653846154,0.095238095,0.047619048
162,0.141975309,0.922636329,-0.25,0.24284062,14.47826087,78.84815979,2.520319974,0.148803004,13.85662097,328.9725574,0,0,0,0.107142857,0.653846154,0.095238095,0.045454545
163,0.147239264,0.922175011,14.34375,0.49637347,13.67741935,262.0244751,2.592856355,0.150935338,13.85552158,328.561833,0,0,0,0.107142857,0.653846154,0.136363636,0.045454545
164,0.146341463,0.921713923,0.526315789,0.4406116,19.45945946,416.0568848,2.580255498,0.152701657,13.88969193,329.0953394,0,0,0,0.103448276,0.653846154,0.136363636,0.045454545
