episode,win_rate_overall,epsilon,reward,q_value,ro28_points,loss,reward_smooth,q_value_smooth,ro28_points_smooth,loss_smooth,AAP_winrate,ACP_winrate,DAP_winrate,DCP_winrate,RP_winrate,R28P_winrate,SR28P_winrate
31,0.06451612903225806,0.8560822709551227,6.827586206896552,0.24966486,15.035714285714286,391.1751403808594,3.450332701585409,0.1699193599483659,12.853013331861538,368.50476480299426,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0
32,0.09375,0.851801859600347,12.628571428571428,0.4395744,12.294117647058824,180.64247131347656,3.7371526618037216,0.1783460796577856,12.835547841711456,362.63406813144684,0.0,0.0,0.0,0.0,0.5,0.5,0.0
33,0.09090909090909091,0.8475428503023453,7.314814814814815,0.27792057,13.26923076923077,995.8733520507812,3.8455666664404213,0.18136348857572585,12.848689748605981,381.82313734112364,0.0,0.0,0.0,0.0,0.5,0.5,0.0
34,0.08823529411764706,0.8433051360508336,4.568181818181818,0.26690355,13.80952380952381,483.3621826171875,3.866820053256345,0.18387937271857963,12.876949573927092,384.80957984924316,0.0,0.0,0.0,0.0,0.5,0.5,0.0
35,0.08571428571428572,0.8390886103705794,5.147058823529412,0.17713778,11.25,432.41778564453125,3.9033983038355755,0.18368675570402826,12.830465300386319,386.1698143005371,0.0,0.0,0.0,0.0,0.5,0.5,0.0
36,0.08333333333333333,0.8348931673187264,4.119047619047619,0.28440252,10.95,185.61087036132812,3.9093885625914657,0.18648441580848563,12.778230153153366,380.598732524448,0.0,0.0,0.0,0.0,0.4,0.5,0.0
37,0.08108108108108109,0.8307187014821328,7.2272727272727275,0.13913803,13.380952380952381,664.6238403320312,3.9990611075828513,0.18520478370624618,12.79451994309388,388.2750867895178,0.0,0.0,0.0,0.0,0.4,0.5,0.0
38,0.07894736842105263,0.8265651079747222,2.9375,0.20421922,11.333333333333334,759.6649780273438,3.97112528896225,0.18570516366315515,12.756067663889654,398.0485049799869,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0
39,0.07692307692307693,0.8224322824348486,3.526315789473684,0.32390612,12.777777777777779,48.09730529785156,3.9597199171804913,0.18924877802148843,12.756624333476529,389.0753972958296,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0
40,0.075,0.8183201210226743,1.3043478260869565,0.14616738,13.0,239.31954956054688,3.8933356149031533,0.1881717431358993,12.762708725139616,385.33150110244753,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0
41,0.07317073170731707,0.8142285204175609,-5.888888888888889,0.22215015,10.5,488.1641845703125,3.65474477334725,0.18900048469261424,12.707520707453286,387.83961533337106,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0
42,0.09523809523809523,0.810157377815473,15.0,0.52736694,12.846153846153847,450.4256896972656,3.9248698977913627,0.19705682877628578,12.710821496469965,389.3297599610828,0.0,0.0,0.1111111111111111,0.0,0.4,0.3333333333333333,0.0
43,0.09302325581395349,0.8061065909263957,2.0208333333333335,0.22118886,13.695652173913043,190.89407348632812,3.880589977687688,0.19761803876175438,12.733724535480269,384.7149765546932,0.0,0.0,0.1111111111111111,0.0,0.4,0.25,0.0
44,0.11363636363636363,0.8020760579717637,16.137931034482758,0.38355717,14.107142857142858,67.86209106445312,4.159165910796667,0.20184392812238497,12.764938588245327,377.5137746117332,0.0,0.0,0.1111111111111111,0.0,0.5,0.25,0.0
45,0.1111111111111111,0.798065677681905,3.3076923076923075,0.30410385,12.76,67.52342224121094,4.140244275172126,0.2041163708600733,12.764828841839876,370.62510011461046,0.0,0.0,0.1111111111111111,0.0,0.5,0.2,0.0
46,0.10869565217391304,0.7940753492934954,2.857142857142857,0.33665687,11.615384615384615,554.0234985351562,4.112350766084533,0.20699768602524116,12.739840923873457,374.61202181940496,0.0,0.0,0.1111111111111111,0.0,0.5,0.2,0.0
47,0.10638297872340426,0.7901049725470279,4.913043478260869,0.35146743,15.045454545454545,691.6588134765625,4.129386781237221,0.2100715103777165,12.788896532843268,381.35769823764235,0.0,0.0,0.1111111111111111,0.0,0.5,0.2,0.0
48,0.10416666666666667,0.7861544476842928,6.134615384615385,0.44906053,14.36,541.23974609375,4.171162377140932,0.21505044827548167,12.821627855075699,384.6885742346446,0.0,0.0,0.1,0.0,0.5,0.2,0.0
49,0.10204081632653061,0.7822236754458713,3.06,0.20834243,16.416666666666668,167.42385864257812,4.148485593933974,0.21491355000405896,12.89499599408776,380.25460044705136,0.0,0.0,0.1,0.0,0.5,0.2,0.0
50,0.1,0.778312557068642,4.14,0.4502237,11.375,159.353515625,4.148315882055295,0.21961975328624248,12.864596074206004,375.83657875061033,0.0,0.0,0.1,0.0,0.42857142857142855,0.2,0.0
51,0.11764705882352941,0.7744209942832988,14.588235294117647,0.2767308,15.363636363636363,330.37115478515625,4.353020184252595,0.22073957784210935,12.913596864194835,374.94509984932694,0.0,0.0,0.1,0.0,0.5,0.2,0.0
52,0.11538461538461539,0.7705488893118823,-1.4583333333333333,0.27277505,10.818181818181818,455.9184265136719,4.241263385837481,0.22174026007549122,12.873300421002277,376.50227920825665,0.0,0.0,0.09090909090909091,0.0,0.5,0.2,0.0
53,0.11320754716981132,0.7666961448653229,4.205882352941177,0.27126855,11.875,156.0450439453125,4.2405958191790605,0.22267475604729833,12.854464564002235,372.3427087315973,0.0,0.0,0.09090909090909091,0.0,0.5,0.2,0.0
54,0.1111111111111111,0.7628626641409962,3.388888888888889,0.3541286,10.352941176470589,151.71127319335938,4.224823468618132,0.22510908647543854,12.808140056825723,368.25694140681514,0.0,0.0,0.08333333333333333,0.0,0.5,0.2,0.0
55,0.10909090909090909,0.7590483508202912,7.882352941176471,0.34105027,12.969696969696969,406.618896484375,4.291324004482829,0.22721710794351319,12.811077455241564,368.9544314991344,0.0,0.0,0.08333333333333333,0.0,0.4444444444444444,0.2,0.0
56,0.10714285714285714,0.7552531090661897,4.315789473684211,0.2866513,12.61111111111111,384.951171875,4.291760887861425,0.22827843303925224,12.807506627667806,369.2400875772749,0.0,0.0,0.08333333333333333,0.0,0.4444444444444444,0.2,0.0
57,0.10526315789473684,0.7514768435208588,-4.5,0.20080988,7.0,136.12960815429688,4.137519468776137,0.22779652861910954,12.70562054648065,365.1504300435384,0.0,0.0,0.08333333333333333,0.0,0.4444444444444444,0.2,0.0
58,0.10344827586206896,0.7477194593032545,-1.9333333333333333,0.36047736,13.285714285714286,357.4544677734375,4.032849592877698,0.230084129127449,12.715622162674336,365.0177410388815,0.0,0.0,0.07692307692307693,0.0,0.4444444444444444,0.2,0.0
59,0.11864406779661017,0.7439808620067382,15.615384615384615,0.35459602,17.28,567.0284423828125,4.229163745801544,0.232194500138699,12.792984498900195,368.4416512311515,0.0,0.0,0.07692307692307693,0.0,0.5,0.2,0.0
60,0.11666666666666667,0.7402609576967045,4.913043478260869,0.5191754,10.954545454545455,194.4212646484375,4.240561741342533,0.23697751530756553,12.762343848160949,365.54131145477294,0.0,0.0,0.07692307692307693,0.0,0.5,0.16666666666666666,0.0
61,0.11475409836065574,0.736559652908221,-1.8181818181818181,0.37681764,11.714285714285714,139.97198486328125,4.141238076432297,0.23926997642780914,12.745162567277747,361.8434536417977,0.0,0.0,0.07692307692307693,0.0,0.5,0.16666666666666666,0.0
62,0.11290322580645161,0.7328768546436799,11.1,0.4414058,12.310344827586206,540.5137329101562,4.253476171973713,0.24253023169454066,12.738149377927883,364.72523233967445,0.0,0.0,0.07692307692307693,0.0,0.45454545454545453,0.16666666666666666,0.0
63,0.1111111111111111,0.7292124703704616,2.6315789473684212,0.28407848,13.555555555555555,81.11800384521484,4.227731771583152,0.2431897276805507,12.751124079160068,360.22353030007986,0.0,0.0,0.07692307692307693,0.0,0.45454545454545453,0.14285714285714285,0.0
64,0.109375,0.7255664080186093,5.708333333333333,0.38719752,13.434782608695652,807.1083984375,4.250866170985498,0.24543984950287268,12.761806243684063,367.206106364727,0.0,0.0,0.07692307692307693,0.0,0.45454545454545453,0.14285714285714285,0.0
65,0.1076923076923077,0.7219385759785162,6.8076923076923075,0.40435034,14.32,148.5555419921875,4.290201957704064,0.24788462628538793,12.785778455319694,363.8422515282264,0.0,0.0,0.07692307692307693,0.0,0.45454545454545453,0.14285714285714285,0.0
66,0.10606060606060606,0.7183288830986236,1.6842105263157894,0.1901463,17.166666666666668,352.80694580078125,4.250717239046666,0.2470098031176762,12.85215554943101,363.6750499262954,0.0,0.0,0.07692307692307693,0.0,0.45454545454545453,0.14285714285714285,0.0
67,0.11940298507462686,0.7147372386831305,15.421875,0.40035242,13.0,180.4226837158203,4.417450936971343,0.24929849886849745,12.854362183021593,360.9399399828555,0.0,0.0,0.07692307692307693,0.0,0.5,0.14285714285714285,0.0
68,0.11764705882352941,0.7111635524897149,-2.0384615384615383,0.30851096,13.75,176.55413818359375,4.322511047626741,0.250169270343202,12.867533327388923,358.2283840740428,0.0,0.0,0.07692307692307693,0.0,0.5,0.14285714285714285,0.0
69,0.11594202898550725,0.7076077347272662,5.661764705882353,0.54514897,13.515151515151516,452.3653869628906,4.341920520934794,0.25444433843528014,12.876919098226061,359.5926884637363,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.14285714285714285,0.0
70,0.11428571428571428,0.7040696960536299,-1.4210526315789473,0.2723298,14.38888888888889,151.59951782226562,4.2595923330417405,0.2546998451330832,12.898518666664103,356.62135745457243,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.14285714285714285,0.0
71,0.11267605633802817,0.7005493475733617,8.95,0.44255334,12.578947368421053,466.26593017578125,4.325654412858054,0.2573456690240074,12.894017662463495,358.16564721120915,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.14285714285714285,0.0
72,0.1111111111111111,0.697046600835495,-5.125,0.34517974,10.428571428571429,185.0746612548828,4.194395323790581,0.25856558662942714,12.859775353659437,355.7616057395935,0.0,0.0,0.07142857142857142,0.0,0.46153846153846156,0.14285714285714285,0.0
73,0.1095890410958904,0.6935613678313175,4.309523809523809,0.46266168,9.45,161.3209228515625,4.195972426334872,0.2613614235736736,12.813066102239446,353.0980347411273,0.0,0.0,0.07142857142857142,0.0,0.46153846153846156,0.14285714285714285,0.0
74,0.10810810810810811,0.6900935609921609,4.045454545454546,0.37315893,12.333333333333334,214.5967254638672,4.19393840091757,0.2628722007109507,12.806583226983959,351.22639542656975,0.0,0.0,0.07142857142857142,0.0,0.46153846153846156,0.14285714285714285,0.0
75,0.10666666666666667,0.6866430931872001,-0.6538461538461539,0.31063306,12.833333333333334,214.39566040039062,4.129301273520721,0.26350901221235595,12.806939895068616,349.4019856262207,0.0,0.0,0.07142857142857142,0.0,0.46153846153846156,0.14285714285714285,0.0
76,0.11842105263157894,0.6832098777212641,9.555555555555555,0.5074524,12.314285714285715,364.44976806640625,4.200699356179074,0.26671879400352116,12.800457603216211,349.5999827635916,0.0,0.0,0.07142857142857142,0.0,0.5,0.14285714285714285,0.0
77,0.11688311688311688,0.6797938283326578,6.764705882352941,0.43895108,11.8125,408.94781494140625,4.23399814223328,0.26895557687460603,12.787626984992624,350.3707338308359,0.0,0.0,0.07142857142857142,0.0,0.5,0.14285714285714285,0.0
78,0.11538461538461539,0.6763948591909945,2.6666666666666665,0.38685822,10.571428571428571,743.310791015625,4.213904148956785,0.27046714928478766,12.759214184818726,355.40842687166656,0.0,0.0,0.07142857142857142,0.0,0.5,0.14285714285714285,0.0
79,0.11392405063291139,0.6730128848950395,-1.6470588235294117,0.33923617,13.4375,374.842041015625,4.13971474424177,0.2713376432185686,12.767800081213425,355.65442198741283,0.0,0.0,0.07142857142857142,0.0,0.5,0.14285714285714285,0.0
80,0.1125,0.6696478204705644,9.130434782608695,0.30719203,10.136363636363637,1173.8497314453125,4.202098744721356,0.27178582302294674,12.734907125652802,365.8818633556366,0.0,0.0,0.07142857142857142,0.0,0.4666666666666667,0.14285714285714285,0.0
81,0.1111111111111111,0.6662995813682115,-2.2,0.48416835,14.785714285714286,452.4847412109375,4.123060488613685,0.2744078295374358,12.760225732567141,366.9510346871835,0.0,0.0,0.06666666666666667,0.0,0.4666666666666667,0.14285714285714285,0.0
82,0.10975609756097561,0.6629680834613705,6.708333333333333,0.34289572,12.0,99.66095733642578,4.1545882062322175,0.2752430476702568,12.75095468704803,363.6913995975401,0.0,0.0,0.06666666666666667,0.0,0.4375,0.14285714285714285,0.0
83,0.10843373493975904,0.6596532430440636,0.75,0.36561298,10.0,106.9578628540039,4.113569071217372,0.27633184208029726,12.717810654673956,360.59822445605175,0.0,0.0,0.06666666666666667,0.0,0.4375,0.14285714285714285,0.0
84,0.10714285714285714,0.6563549768288433,0.11904761904761904,0.40938404,12.65,733.562744140625,4.066015244405826,0.2779157968415391,12.717003384975458,365.0382782618205,0.0,0.0,0.06666666666666667,0.0,0.4375,0.125,0.0
85,0.10588235294117647,0.653073201944699,9.272727272727273,0.56300455,12.15625,547.313720703125,4.127270680033138,0.28126978221185067,12.710406286328688,367.1826952317182,0.0,0.0,0.06666666666666667,0.0,0.4117647058823529,0.125,0.0
86,0.10465116279069768,0.6498078359349755,-1.1153846153846154,0.3827837,12.75,703.029541015625,4.066309571946884,0.2824501767321381,12.710866678348122,371.0878911129264,0.0,0.0,0.06666666666666667,0.0,0.4117647058823529,0.125,0.0
87,0.10344827586206896,0.6465587967553006,-4.590909090909091,0.4055879,11.2,417.3900146484375,3.966801311454287,0.2838655529950542,12.693500394688948,371.62009942942655,0.0,0.0,0.06666666666666667,0.0,0.4117647058823529,0.125,0.0
88,0.10227272727272728,0.6433260027715241,-1.7352941176470589,0.384035,9.75,688.1361694335938,3.902004772487227,0.28500384206629614,12.66005152656748,375.21687295220113,0.0,0.0,0.06666666666666667,0.0,0.4117647058823529,0.1111111111111111,0.0
89,0.11235955056179775,0.6401093727576664,18.115384615384617,0.424867,10.2,442.0005187988281,4.0617056695984335,0.2865753382695525,12.632410498179082,375.9672509954217,0.0,0.0,0.06666666666666667,0.0,0.4444444444444444,0.1111111111111111,0.0
90,0.1111111111111111,0.6369088258938781,7.775862068965517,0.54726756,12.571428571428571,819.486328125,4.102974074035846,0.28947191846867404,12.631732921215189,380.8952407413059,0.0,0.0,0.06666666666666667,0.0,0.4444444444444444,0.1,0.0
91,0.10989010989010989,0.6337242817644086,6.685185185185185,0.5634875,11.653846153846153,582.19873046875,4.131350020312212,0.29248307903225607,12.620986912782563,383.107367002047,0.0,0.0,0.06666666666666667,0.0,0.4444444444444444,0.1,0.0
92,0.10869565217391304,0.6305556603555866,6.142857142857143,0.5466343,14.95,716.979736328125,4.153214228165962,0.295245592482388,12.646302272426231,386.73641449472177,0.0,0.0,0.06666666666666667,0.0,0.4444444444444444,0.1,0.0
93,0.10752688172043011,0.6274028820538087,2.6666666666666665,0.35538206,11.214285714285714,359.4659423828125,4.1372298457842485,0.29589222111208463,12.630904244919344,386.443183611798,0.0,0.0,0.06666666666666667,0.0,0.4444444444444444,0.1,0.0
94,0.10638297872340426,0.6242658676435396,6.483870967741935,0.5936483,13.933333333333334,633.1640014648438,4.162194113039118,0.2990598391265945,12.644759873519494,389.06787316342616,0.0,0.0,0.06666666666666667,0.0,0.42105263157894735,0.1,0.0
95,0.10526315789473684,0.6211445383053219,-4.454545454545454,0.38236108,9.7,66.3818130493164,4.07149159127507,0.29993669433813347,12.613762401166657,385.67117779380396,0.0,0.0,0.0625,0.0,0.42105263157894735,0.1,0.0
96,0.10416666666666667,0.6180388156137953,-2.75,0.35820264,10.181818181818182,224.01510620117188,4.000434387199287,0.3005436312329645,12.588429648881773,383.98726038138074,0.0,0.0,0.0625,0.0,0.42105263157894735,0.09090909090909091,0.0
97,0.10309278350515463,0.6149486215357263,-1.9375,0.33173862,13.6,208.25051879882812,3.9392185687745527,0.300865229065578,12.598858209202579,382.1755413959936,0.0,0.0,0.0625,0.0,0.42105263157894735,0.09090909090909091,0.0
98,0.10204081632653061,0.6118738784280476,2.933333333333333,0.44542664,11.857142857142858,1010.5397338867188,3.92895443371903,0.3023403455332226,12.59128968520197,388.5874209112051,0.0,0.0,0.0625,0.0,0.42105263157894735,0.09090909090909091,0.0
99,0.10101010101010101,0.6088145090359074,1.0789473684210527,0.3369152,17.444444444444443,163.82484436035156,3.900166483564505,0.3026895864368087,12.640311450446843,386.31709185513586,0.0,0.0,0.0625,0.0,0.42105263157894735,0.09090909090909091,0.0
100,0.1,0.6057704364907278,-7.15,0.43755198,14.11111111111111,50.70915985107422,3.78966481872886,0.30403821032494305,12.655019447053485,382.9610125350952,0.0,0.0,0.0625,0.0,0.42105263157894735,0.08333333333333333,0.0
101,0.09900990099009901,0.6027415843082742,12.916666666666666,0.5706953,8.379310344827585,425.47540283203125,3.8800311736589372,0.3066783793418124,12.612685693566101,383.38194709249063,0.0,0.0,0.0625,0.0,0.4,0.08333333333333333,0.0
102,0.09803921568627451,0.5997278763867329,4.1521739130434785,0.59996134,9.181818181818182,461.7005615234375,3.882699239731335,0.3095537024897103,12.579049737568573,384.1497766457352,0.0,0.0,0.0625,0.0,0.4,0.08333333333333333,0.0
103,0.10679611650485436,0.5967292370047992,19.083333333333332,0.46004328,8.521739130434783,802.1287231445312,4.030278211513878,0.3110147663618176,12.539658372450768,388.2078246699954,0.0,0.0,0.0625,0.0,0.42857142857142855,0.08333333333333333,0.0
104,0.10576923076923077,0.5937455908197752,-12.0,0.47981238,8.166666666666666,160.2332000732422,3.8761409210185525,0.3126378203742206,12.49761037527977,386.01576097194965,0.0,0.0,0.058823529411764705,0.0,0.42857142857142855,0.08333333333333333,0.0
105,0.10476190476190476,0.5907768628656763,7.172413793103448,0.4682372,11.678571428571429,140.75100708007812,3.9075339959907893,0.314119719146263,12.489810004358738,383.67990617297943,0.0,0.0,0.058823529411764705,0.0,0.4090909090909091,0.08333333333333333,0.0
106,0.10377358490566038,0.5878229785513479,4.6,0.3859073,12.526315789473685,392.0428161621094,3.9140666941418196,0.31479696040305327,12.490154398557936,383.7588015502354,0.0,0.0,0.058823529411764705,0.0,0.4090909090909091,0.08333333333333333,0.0
107,0.11214953271028037,0.5848838636585911,17.983333333333334,0.4566911,12.310344827586206,174.67308044433594,4.045555167405292,0.3161230737291207,12.488473935277828,381.8047293903672,0.0,0.0,0.058823529411764705,0.0,0.43478260869565216,0.08333333333333333,0.0
108,0.1111111111111111,0.5819594443402982,3.5,0.42980692,11.166666666666666,194.78140258789062,4.040503730670058,0.31717570191594185,12.476234979086984,380.07303191997386,0.0,0.0,0.058823529411764705,0.0,0.43478260869565216,0.08333333333333333,0.0
109,0.11009174311926606,0.5790496471185967,-0.8333333333333334,0.4369211,13.785714285714286,97.3561782836914,3.9957896291654396,0.3182742834569664,12.488248550707416,377.4792993178061,0.0,0.0,0.058823529411764705,0.0,0.43478260869565216,0.08333333333333333,0.0
110,0.10909090909090909,0.5761543988830038,7.88,0.5300044,11.5,119.99169921875,4.0311006325366625,0.3201991025358438,12.479264472973712,375.13850295326927,0.0,0.0,0.058823529411764705,0.0,0.43478260869565216,0.07692307692307693,0.0
111,0.10810810810810811,0.5732736268885887,0.25,0.42240563,13.647058823529411,91.552734375,3.9970366628741703,0.32111988206570213,12.48978514279854,372.5836762093209,0.0,0.0,0.058823529411764705,0.0,0.43478260869565216,0.07142857142857142,0.0
112,0.10714285714285714,0.5704072587541458,6.68,0.5861217,14.041666666666666,109.9947738647461,4.020991692669936,0.32348596953254727,12.503641227833073,370.2391324383872,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.07142857142857142,0.0
113,0.10619469026548672,0.567555222460375,6.954545454545454,0.45052427,10.238095238095237,995.1617431640625,4.046952345429896,0.32461020228477705,12.483592148277872,375.7694210288799,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.07142857142857142,0.0
114,0.10526315789473684,0.5647174463480732,0.9444444444444444,0.5678211,10.294117647058824,218.44107055664062,4.019737363842305,0.3267436310844986,12.46438623160051,374.3893477791234,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.06666666666666667,0.0
115,0.10434782608695652,0.5618938591163328,-9.5,0.3929995,7.0,15.672872543334961,3.9021744302436763,0.3273197690753833,12.416869829586593,371.2700740814209,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.06666666666666667,0.0
116,0.10344827586206896,0.5590843898207511,-0.3333333333333333,0.4660492,12.470588235294118,372.3260803222656,3.8656614322818057,0.328515712396595,12.417332919290969,371.27917758349713,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.06666666666666667,0.0
117,0.10256410256410256,0.5562889678716474,-5.333333333333333,0.5486302,10.5,379.7515563964844,3.787037545396206,0.33039703261521125,12.400945458442328,371.35159107762524,0.0,0.0,0.058823529411764705,0.0,0.4166666666666667,0.06666666666666667,0.0
118,0.1016949152542373,0.5535075230322891,-1.1,0.4571172,16.0,453.33929443359375,3.7456219729775944,0.3314709323379448,12.431445920658918,372.0464021230148,0.0,0.0,0.05555555555555555,0.0,0.4166666666666667,0.06666666666666667,0.0
119,0.10084033613445378,0.5507399854171277,-7.5,0.45093066,12.0,385.23040771484375,3.651120947994589,0.3324747955536141,12.427820324686994,372.15719208597136,0.0,0.0,0.05555555555555555,0.0,0.4166666666666667,0.06666666666666667,0.0
120,0.1,0.547986285490042,6.12962962962963,0.5292138,11.73076923076923,40.29495620727539,3.6717751870082145,0.33411428714171054,12.422011565571013,369.3916734536489,0.0,0.0,0.05555555555555555,0.0,0.4,0.06666666666666667,0.0
